filename	size_in_bytes	sha256	md5	uncompressed_size_in_bytes	tissue
L1000_LINCS_DCIC_GTEX-YEC4-0126.tsv.gz	125423	898ade6a4bc014376c59a86cbf83d67989e802b3d2e959456b40435a4212384c	870787d1bcb479b595db09e90c54dc41	311289	Spleen
L1000_LINCS_DCIC_GTEX-ZTSS-0004.tsv.gz	123495	ce7dc66bb744f46f62b9b8fa96c372f1c772c5a4b98bb0f591f5950e1d1773bc	d8d131fbe35ca1a195c80cd892ea25d0	311448	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-XMK1-1726.tsv.gz	123552	82c226ead295b1b9f12b075167b0570ea984b314a540ea6e654d4e01f88da564	e39b05594626eaccc84181a5d130a2af	310872	Colon - Transverse
L1000_LINCS_DCIC_GTEX-RUSQ-0526.tsv.gz	124875	1c4fb94d9a78fa6034acb8fbaeb52163f481b6384b81c406996aa6079634f85b	0f4cd7dc7c54f4e836342dd4d9443209	311595	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-REY6-1426.tsv.gz	123282	fca6f6427bdb5c03231da7edf988845fb57b8da009cd36337e55f76da937c2b1	3b2410a249981b2b885feb7cbdc926fa	311090	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-ZLFU-0526.tsv.gz	123765	2e06ffda06ecc124992589c87cfddd297c1b8dcb27b884608875d1a6d8cfdd71	bb3c3265685a68bd28cdeb586fabdbd1	311229	Spleen
L1000_LINCS_DCIC_GTEX-S4P3-0008.tsv.gz	124896	509a70a85fe0d8ca8035f47344790d8afdd4e2ccb0d73e8cfa6d08148eaa69b8	ba4c41bc7c0d3c113b2864ab26371462	311358	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-P78B-2226.tsv.gz	124868	f58d490b3eed4d72e9d754d21a6050e27730ab783da47ae4dfcd02f6ead3dae7	9c7f01304ceaca6ae9f6ab9ae5b3fa8a	311112	Vagina
L1000_LINCS_DCIC_GTEX-RTLS-2426.tsv.gz	123949	7e91e8fc66d3e11e67a96988d93ec62852560de63f57e6e3494f8e41973721e5	33032437b60ab091396a7511f0616e7e	311049	Uterus
L1000_LINCS_DCIC_GTEX-ZC5H-2226.tsv.gz	123129	082bd045e582a7a4504b9f336fdd50ccb66ac1d8b75c7f42ce02cd0406acd6fa	c2a9354c67d6bb61125965933775ce3a	310748	Vagina
L1000_LINCS_DCIC_GTEX-T5JC-0426.tsv.gz	124563	95e51b7e5812aa87bcac4f65f4b2dee04cd24f3d70b8f436cdcd2137ec481189	bb0c7c9c1c75b28e11527d5ab206030f	311109	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-X4EO-0126.tsv.gz	124161	156ccd89dea73bdb9e0e1e9b84a5baf56cb67d3671f23273ee923d151988f2f3	80517df230f54663d1c561d1a95de67f	310897	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-QDVN-1026.tsv.gz	124157	8241a2f9bd88e528f318f58670f454e9570e6db8bf39e1cc4189163b2cc9ab7a	ee6062a72c2bee9b9a620c866a74f5d8	311664	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-R55G-2126.tsv.gz	124962	0594e5896c530ff977106a20fca1a655b501596791140b23936d7b9f84ab5664	145c0a714cd5031efd5927490961fd6c	311339	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-UPIC-0726.tsv.gz	124240	b71fc7e31291f5abd0460590741c528c759814c6da5107a76d30e7fa684db459	10a05257a5e463f38a139f23aa062d15	311242	Pancreas
L1000_LINCS_DCIC_GTEX-ZTTD-0626.tsv.gz	124801	6ba858320cb9326c0ddd2c2cd06dcd77b6bb06628bc0ec460b892f7c4973b031	dd7349f5c2199502668b1cb25b523b46	311216	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-SE5C-1526.tsv.gz	123714	a7f3de5ab4b70b427c904457c10f4d46100950d31b97d105d7994eadb2da9b13	6a88b24ba79a469e23181255038c25c2	311320	Colon - Transverse
L1000_LINCS_DCIC_GTEX-S32W-0926.tsv.gz	123380	8d1555b6c9ff0bf202b73c7542b44671a502211cc9a1dbb80904211f3b20834e	48a02e5749e8043907c7ef360107b01a	311163	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-WH7G-2026.tsv.gz	124707	34be19929fbf4a7679538aff7a375740ba7b75fa60c7def8f26d660c14fc81be	477c49ae8e771b7ccf297518fa061e97	311216	Skin - Not Sun Exposed (Suprapubic)
L1000_LINCS_DCIC_GTEX-WRHK-0226.tsv.gz	123254	497f64f474f53b452165c10cd86ae27b655751ab27670f4678f8c1d4b759fcb5	4bee19b9c58140cdf701c322fe945ef8	310943	Pancreas
L1000_LINCS_DCIC_GTEX-PVOW-1026.tsv.gz	122907	7dc123f5205984d6fa79964197812f54c71f2d8b820aba84c5d8139a2ed5967c	ca58a8c876662175a79430cb7fa4245d	310961	Lung
L1000_LINCS_DCIC_GTEX-Y5LM-0326.tsv.gz	123258	21bdacaa059187ef9bfba1da054eb2ec21fcf34cc53adba03df4184eac201fd5	fe0690ab8f53597fc16b6698b1bde114	311344	Spleen
L1000_LINCS_DCIC_GTEX-XGQ4-0826.tsv.gz	123397	6428813dfc313c6b086eba4ad95b7e62bb35da92cff550ee9dd2ee2e96dfbf4a	9b174ad6aa9cbaa08d056811ef589da5	311147	Lung
L1000_LINCS_DCIC_GTEX-N7MS-0011.tsv.gz	771658	8870e4e4d5c7176745506561fb238167dfdef05460d208c737d7c7065079a47b	d0aea54f8ea3652db63e059b72321fbc	2302991	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-ZG7Y-0006.tsv.gz	124998	29947f8003c1ccbc8c7eccf3eb1dfce9589ecb71329c275e0beaaa5197998e0f	564160bcede50cff047bab88171efc45	311241	Whole Blood
L1000_LINCS_DCIC_GTEX-ZQUD-0126.tsv.gz	124041	ae8235269b974ba1dd29e118b64ad3a870d73a20d861d0cb237f85e514d0bff7	14f8fb902e99f0fc3c9f4d48f7eee6d9	311265	Thyroid
L1000_LINCS_DCIC_GTEX-OXRO-0006.tsv.gz	123359	3447454dd1364b6e9579ef9bd242a8610c4f2ec84355b0e6548f0a2fc3c8e6ef	c1bf150289643343abfe5a5095bdd741	310800	Whole Blood
L1000_LINCS_DCIC_GTEX-WHSB-0002.tsv.gz	123310	31a53d4b605234bd43d62b79b66192b53cbd666d617567204b0960b0bb6f8158	6e728d0d2ca45c9f14edb436ceb76422	311260	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-VJYA-1126.tsv.gz	123682	ba0b26b5f6b043da2293428dd12f13237f6e64318f43b4cb9e3e9e1829c48dac	325a682ae39af1cbdeeb710dcd30230d	310869	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-S4P3-0626.tsv.gz	123139	5bbbb282bb0edbecee8b260e82ca497986a40bc04f25e494a1f351756d5236b3	5354ee40da56a79fc99b48fc8152c735	311306	Pancreas
L1000_LINCS_DCIC_GTEX-R55E-1326.tsv.gz	123287	b446e72494dac0fb1d9b1be88fc4f0b16b961fa46e8bb05ab4b6a59a2f972570	1c0afeb8a69de0639333c2c1939723ae	310970	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-X62O-2226.tsv.gz	123477	c9cb9df9dcb5b288ba9047aec5659e9fee6d91602164814dbbfad59bd61be3a6	230697da88dd2bd3901080bb5dbf5f80	311135	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-WFON-0826.tsv.gz	123172	376db3bc0baae9471c70d1451cc0e5ecbee35c21363329cfa2d29eda5199b084	6394521cb87ecd7f3176d060315e81c8	310953	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-T6MO-1126.tsv.gz	123374	9b765f368bb6155f45750466c2392770213be956f3bfdf34aa57b187496bb930	ecd4cb9c663e3235b91dbf92efce7676	310676	Ovary
L1000_LINCS_DCIC_GTEX-XYKS-0226.tsv.gz	123019	5aed275dfac6a8e0638ef58533e8c7cf6ee7b24af58745405088bee656db8d95	514b58626395833b37f1b7230b7877e9	310847	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-U8XE-0926.tsv.gz	124551	49713660255b1f48a1b04fd98fa7a9e41f81e42acf6cd50f1fd31cd8e478863b	ee88343c1754e3ce1cd53843903174b2	311354	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-OIZG-1126.tsv.gz	123461	041e4614980ef7c726c5397361380a2531691d4d98018f7ed867959e0224f659	d107b5c03df9462891639352a2e1c2ff	311249	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-ZF2S-1026.tsv.gz	123083	214da4207cd153a7c5c741806601ca01299247155905db157e07f97dc31819f2	12fb346c9573c39294c29ee9a996f812	310905	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-T6MN-1126.tsv.gz	125261	1d59b8afe8ce9e1071f4b0588601be99f5b764345391da74985de163bd56019b	dfadc39e15e34fe459d9fbf7c0c1b474	311108	Artery - Aorta
L1000_LINCS_DCIC_GTEX-WFJO-0008.tsv.gz	123736	65fbcbf3a65cc97d38bb00f6d4d41ae3fefdc3037e8df8d8f5d73f6bc8c5e610	455af2e440706a94f68b3110deb84576	311150	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-WEY5-0008.tsv.gz	123953	c9a47cd827a47ac44fef0caa161a7faf2c85d0aef11b6db809af18f7a177aab4	3b469a17d91870ec510bf28e4d55962f	311380	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-Q2AH-1826.tsv.gz	122814	666b0c9e4723bec69e485c074f6d22da73a53575e7bf366e7d744cd45f88707b	906b2d2575f58e8395afbfc835ee15fa	310611	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-WHSE-0926.tsv.gz	124110	a0b7484088a780e0bfc9c9459df469b7121300e98bd7f5226490f3ce84cf4240	3eff6555185274e8716bf96974308f3f	311499	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-XQ3S-0926.tsv.gz	124338	8ff75e5c74ed6678f15d6e917d9c00f6ac7f00cdc754e254b36450a22ad08a13	f20d4dc82708916c2e868df841719c09	311303	Lung
L1000_LINCS_DCIC_GTEX-XPVG-0326.tsv.gz	123016	90ef4fd41066be65f3ddc7537af0a16a4ed7078d2582d58c07514b776f3e7b53	9e99b8660934c9e3da702a31f395356c	311388	Pancreas
L1000_LINCS_DCIC_GTEX-X4EP-0526.tsv.gz	124263	c37ed3f0bcf973bfd704efb436e6326834a48cf18d1d81209d16a8ca29178eeb	997dd9fee5d14835ba99429b1e17ff66	311339	Lung
L1000_LINCS_DCIC_GTEX-NPJ8-1526.tsv.gz	123792	1e9cafb0349688a1a0eb1eb1b7cb350fd2447b6bc686281fadc83fc6df955390	b44f191b52971c34f3ff9aa7f46b6252	310712	Brain - Cortex
L1000_LINCS_DCIC_GTEX-WK11-0326.tsv.gz	123439	7b413e67a0611e698c7a2a506f87578adc0a120927d9deb7d12e924b08ca4098	430ee1d31ded21f133068007b82c3c00	311761	Testis
L1000_LINCS_DCIC_GTEX-WZTO-0126.tsv.gz	124293	f75e051daa199c9761fccb683293698f3b93d96d63a8813cc30ddf6f78ccce9f	dffaf88fcba6fde60832165a71948dc8	311059	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-T6MO-0006.tsv.gz	123523	f0e083eb155b6d95e75748daf47af8c8ae8f97ec56ddf9fceb52ba5b8581113a	29602701e5e66594cdddc4eddd01b449	310009	Whole Blood
L1000_LINCS_DCIC_GTEX-WRHU-0626.tsv.gz	125104	820025363ebd16283ad03dbd95708236933896dbf22e056718515c5491fc86ed	3765db50afb07b04262bc63fbc0daeef	310964	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-P4QS-0426.tsv.gz	124336	30fc0bffc4890f210495c1525daaace2d6246de70cdee9aff7f7033e74254cfc	b441acb2d0c507e9ebad0b7090cdbfa4	311178	Artery - Aorta
L1000_LINCS_DCIC_GTEX-U3ZH-1426.tsv.gz	124990	801aa3a7509e50628e3cc72247c736a56ea066a8ef63c1a328c8b8bdf759105f	7cdedb5221d61e18c062417fc119eca8	310918	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-ZF3C-0008.tsv.gz	123894	68413c693d129d6690287741341c8fc718539d14e5f20afae062698eede6af39	2fff829a661e262b108afc7e32e803bc	311253	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-P4QR-0426.tsv.gz	123131	42be86b93c332b6ace8ea06e22f5bf32ce9c0372a0b7cc92eb6a5efb2b19deb9	cc735d45e67a4a3b265f89e147158597	310233	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-PX3G-0926.tsv.gz	123524	d39be79354e3794ce621fe8e911844ad7ee4ecf26eeb308dc285dbce5e6c2839	87953f83699f5bd044346fb8b80adc78	311503	Spleen
L1000_LINCS_DCIC_GTEX-ZG7Y-1126.tsv.gz	123627	77229f0e688a2e461f3b821973c98ebbf8cd57fc20910c5f897e5aa9a021ed1c	e557550447fba6936aefcc8f52e3b4e3	310844	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-Y3I4-1926.tsv.gz	123317	dfffb95074acd8fdfa6af449194fa2b04001543ad1281eb2b6410ecc84fcb974	8820f653d70cd3d30390ad5295701f92	311073	Minor Salivary Gland
L1000_LINCS_DCIC_GTEX-YFCO-0526.tsv.gz	124930	4fc51f66a4c6ef47fecff6876c04d4fc5516959a806ba40c3428d730335dc073	f04970bd39ca3eed5e956a4ffd6fa73f	311157	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-ZT9W-1326.tsv.gz	123972	0ada8301e6b9f861f3436cd4809e3fef4d9bcbf9cddaa78a40779874fe3aee20	6ffc061e97718bad893f493424f2abe3	310676	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-X5EB-1026.tsv.gz	123717	8896c10a85b0f32261284dbc3da59d2d676fba989f0b64fdde23b7f8629c2617	17798fe8a479139f31d16e068b3738dd	311022	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-NL3G-2526.tsv.gz	123159	ee65b928f84aaed3ed814284a84f90958cb2b2a16fb16e9eab5fb546c3c86a04	152c9590528f0da442027e739918f472	311221	Vagina
L1000_LINCS_DCIC_GTEX-OIZG-1326.tsv.gz	122744	0f81e27b9b5000a95c1c2930cac949ff9f379b5265f7dcb490612fa22b7c7e5c	a1c395948e093be795f3ca419c7ea20f	310586	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-ZF2S-1226.tsv.gz	123796	9ccba2b33c80898bf8b943f472f7b347307e4d67aef4bbcf80244d05a7c147d5	722b2c06d4494d8f3eb5ec36e4f4d990	310807	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-WL46-3026.tsv.gz	124278	64274c8654da7d76ee36f85e365ef2fa3703349c8b0c359407fdee4ea45082e8	e8de3bc1620035b77b290689239d71f5	311397	Pituitary
L1000_LINCS_DCIC_GTEX-XAJ8-1426.tsv.gz	123413	1920a9c4471352835ae0e7f1b2a223ea4ec59a041128309b488e27f3e4d03518	9f5ccab1a1d968238540725b4652759b	310912	Skin - Not Sun Exposed (Suprapubic)
L1000_LINCS_DCIC_GTEX-PLZ4-1226.tsv.gz	124316	1d5406396667c48cd97ac0f391c5b10bfca6c4d1818af0b4ca876b229026e4d8	272a260ee7b23b9a47c7c4ae2d4a8bf3	310582	Thyroid
L1000_LINCS_DCIC_GTEX-R55D-1126.tsv.gz	122971	1fd7642a9972a059fd17cf12d6f72508290a115409fbc5a96cbb5ca08e9cfcc1	47223d5746dbae4d8650ea9c57e2c5d6	311016	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-XLM4-3026.tsv.gz	124129	ef211e67d81e66b6e56cbdba3d884c159540eecc0aa363e6f23e292d06ede0bc	5e48e846136e356a989f6f01d2a363cd	311065	Brain - Cortex
L1000_LINCS_DCIC_GTEX-Y5LM-0126.tsv.gz	123391	522c79a03c9b3ca3549a8146745838da201822046cf6548c6b8a686a5ddb2edb	46e4651ab7bd4a95c275c6bec929c1cc	311031	Adrenal Gland
L1000_LINCS_DCIC_GTEX-N7MT-1426.tsv.gz	123328	2e235ecc1d5b512909d9d7582cca0ce2ed0a2a1b31c3136907a8cde9b1229547	40ba2b8e91c04608ae9da7a9482190c7	310383	Artery - Aorta
L1000_LINCS_DCIC_GTEX-T8EM-0526.tsv.gz	124577	4cdcdd27729453275a665223ccc2ecd3337a2910b8fb9d8a60c557e5841cec90	b7b3a85955efe106591d53a974b9295a	311083	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-ZQUD-0326.tsv.gz	123151	73c85691c03c16a8062b83196c7187043cb521b61ed48fe8a2e4b77ec5d7337a	fa75f2cba386b1ec38e45e754fcea093	310853	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-UPK5-1826.tsv.gz	124006	d79c9abaa0de5c10dc17a26fb2b4a3876b1489629ff62659239ff66aef110fc5	a072c7644a8e4754cac86ef451e82459	310159	Adipose - Visceral (Omentum)
L1000_LINCS_DCIC_GTEX-S4P3-0426.tsv.gz	123718	b66c4a8f595030434b7d2c5258f28e6331bbc1f7574f68aa6d03834c25099161	737cfdb7ff81607890ec6b67ca52d36d	310976	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-R55E-1126.tsv.gz	122776	316fcc547d12ef9d9146488445a6aae87ea42f7a0256496bbbf26ead77e88c5a	525a20c30d35ef4d0dae518a871fc5ac	310634	Artery - Aorta
L1000_LINCS_DCIC_GTEX-U3ZM-0526.tsv.gz	125119	055a13968b432b6c0a88df72910172727ea9063af64d57dff9cc0ad577fcf263	05eed612a5e8f38eb7ddd9e92e88c99f	310927	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-QMR6-0011.tsv.gz	702011	b9584d213f72aca6b07115b20eefe1ca996101b4a9c8e20c5211a4746fc5e2a7	6d76446bded1386904afa12bd8415dbf	2080327	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-O5YW-3026.tsv.gz	124728	db938468dbc7d43ddefb86ff741a33ff18b29e80cb24f17f15021cc2ce705e96	c497fd3c9b3e03c40e660afc54b8d1be	310015	Artery - Coronary
L1000_LINCS_DCIC_GTEX-Y114-0002.tsv.gz	123381	774d5b9bf34932640196780d964275b524e3351760da0e3fcf548195ebcc1086	d094f97ad3e24864964f9f35fcb0986c	311343	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-WH7G-2226.tsv.gz	124335	d794d60dbc48cc60b5cb9f3f3ffff2de941d119b72a3eeb9dc75871f09373af1	1974a663b61fe6a16c49f1f3096c2755	310251	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-V1D1-0826.tsv.gz	124015	1bde5cdafe39f8d0ec9c1fcf7733af3f734756c196d02b75e917418396812f7a	132e7c563d234b59b47da99419cd136c	311085	Lung
L1000_LINCS_DCIC_GTEX-T5JC-0626.tsv.gz	122961	d025652e040409dbef5082fae16e967e45a8361b7e20254c10d847664d78bc9f	e26eca159241b8ae83b9ca0bb4719094	310457	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-X4EO-0326.tsv.gz	124103	5ef005a371774684a5f8d57b5455be74fb4d131c704403fb42dfa585f13bb129	e1dccfb91815d854f0b62642a84c7734	310958	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-QDVN-1226.tsv.gz	123805	764996884042ba9e5bc805a85219c23bb3d34a0b33e903f3d44e5643ce7adffb	6f188665cf3d282ebfd880f81624d5cc	311355	Stomach
L1000_LINCS_DCIC_GTEX-R55G-2326.tsv.gz	123926	75cbe67ae6e3e491f19707f05e45969ec888b445f33413978b92107ac0072b8e	b03723f85f9d8cbbd426f2567c25fe3c	311083	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-X3Y1-0926.tsv.gz	124963	0ecf4171a64cf7aeb283e9405688c9aeafa9608c198c1f104fc1894ec5f00a3f	0477e13f8c1dd411b4bd14566e57d0bd	310532	Adipose - Visceral (Omentum)
L1000_LINCS_DCIC_GTEX-ZLWG-0926.tsv.gz	123923	aca3711d8d8e6bf6a1d8d92e7bcfcf7e452e83e3f46d0726049f7d925a4d78c9	6c20d8f0d2da601f5a6390c6b4e55419	311451	Ovary
L1000_LINCS_DCIC_GTEX-PWN1-0008.tsv.gz	123147	c83ced16f104b8dc459a266cd915f1c2cfd918b852cb5e50ee53dc87e853388e	518bb90b70286431c92492c65cb54c2d	310830	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-OXRN-1326.tsv.gz	122739	ebb3971458df57ed9df5ede2f19342812afa96a6185a85e30dd9bd6016fc7abe	518521a8761cce08ab96a99111c74256	310751	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-XQ8I-1826.tsv.gz	123675	fbbd15967271193a9cceec6f593eb0bddb5471c6fbf7b6cc58f5566c9fdb9860	71ba3b28b08ff9354e37ded27d051f4c	311210	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-RU1J-1426.tsv.gz	123711	badf91b5a60f614f92d171ba5b6c23bdd992c5ae855011439f35f3fed3a66775	f23d30fbaec257468dd71dbf7772d0f8	310710	Vagina
L1000_LINCS_DCIC_GTEX-ZG7Y-1326.tsv.gz	123252	95be2a086b989cabb4f41e1e5bdc5b8eb77541f358e979bf3785a8dca701c153	4e7716b6b337e2add90034e846f6e027	310695	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-Y111-0008.tsv.gz	123679	c98470b231743b9b38362e40d8e31cfee43c39ede740976c38dc85fcdd05921f	0549e3123bc8a24cb2025af1d5f1ef87	310970	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-SNOS-0003.tsv.gz	124470	3f96604ed6043360e8ab91140dd201507a29ff400abf5e99b2f544db6edde6fa	c46d0dd3894c2a1d7d406a1452d9b4c0	310821	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-P4QS-0626.tsv.gz	124922	e10b54346d99e5bef974516da9952af0624d36b70087288fb800e9089d74055e	14dd39a9616066b684316712a660f0a8	311441	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-U3ZH-1626.tsv.gz	125384	d01d0071a4b876ba957e96403e23e60f9011775d803dc1e70488314c3f1e366b	227cb0ba3a106d05bbf3ad2354e32c31	311255	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-UJHI-1426.tsv.gz	125482	4a86e681181bcf40aceb4e6857c78878d4f69980eca0214ed0d53d6fa882a8c2	91c421341f50c68477f75c8cfaa09294	311222	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-N7MS-0007.tsv.gz	123434	5c2cd3e31f4b6691a7146b7e0e5396171699c8e5587d4e205ccef40ba9e7be40	b6e0fc60371e15317672ba6d32868537	310158	Whole Blood
L1000_LINCS_DCIC_GTEX-QXCU-0008.tsv.gz	123719	df8e057872c1be01eda6aeeb70ec8479c4e3cbcfa25f34afa2a6f99253e97f05	a8508efd87934755965bbad8a9ca15a1	311361	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-OHPK-2326.tsv.gz	123612	0c711ba7d4eeaa4636cdc5d08a86b68dbfba3bb848da21b8cb84911ab394294a	c19a214e20cc0e81703deb0b8b30e9c5	310731	Fallopian Tube
L1000_LINCS_DCIC_GTEX-SIU8-0008.tsv.gz	123687	645e64491be8d6500464631d8be7686d9132219d13626fa3cbb6fe1d742db5bd	03a720c60520e0397432674279fd43ed	311215	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-OXRL-2126.tsv.gz	124663	23ab5ffdee6628b07e01785735a66bd6392b9df683a40999d4d30d5886df9526	71f62329b7f11d14458ea4e7903c0adf	311120	Testis
L1000_LINCS_DCIC_GTEX-WZTO-0326.tsv.gz	123518	7015edc598339400bbf6c24df9e5f3f543c9c7bf438e294d7e77ef3075b7bc75	30cd823f3afc39521af1ad77b23a7a26	311498	Testis
L1000_LINCS_DCIC_GTEX-XXEK-0008.tsv.gz	123596	74962df9aa42c7b0c3786070e5c52623c256f0e9728e833aba7460ffd4e3037f	1abae792d8b811f5f8bf2ec4225244eb	310879	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-ZLV1-0526.tsv.gz	123592	2134238ee2ce76e2089d14df2c5f2e5a2303417cd033f4cf0d3a325266ee8c28	773820b6b36025064eb96095790e1bc0	310953	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-Q2AG-1226.tsv.gz	124891	75cb3082fad3d542abd973dbdcb25c7d5c1e1f19448c0a76de2f75ab71c0e9db	de1f516ed6da7a01171b51bbf15b1d75	310928	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-NPJ8-1726.tsv.gz	123782	64f2d1a2985aeeff8146f3b1b582e6b861330070749922438a18c8640b2805a6	06470c55ddd2eb8f92668798fe1fe021	310608	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-P4QS-0008.tsv.gz	123042	6c368b0545e7afe1a0d7456bdfa58b3059e497e013f22c9e725f43107ef51bb9	79454ab8b0126448ababd692cba530b2	310900	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-Y111-0626.tsv.gz	123259	e97c93872958ad748a44a7b369c54b39ab7b137ab1afc4d6685639ba5a24edf7	4cfb43b5e3800c098baea2f96dc92815	311019	Skin - Not Sun Exposed (Suprapubic)
L1000_LINCS_DCIC_GTEX-WFG8-0926.tsv.gz	123250	e1bb8fdfb096872a0d9f55472d78a4eaf5468ceb0de38e13913f4470911d8ac7	58861d3000cbe2d8399018c0ca4538a3	311109	Lung
L1000_LINCS_DCIC_GTEX-Y8DK-0004.tsv.gz	123518	5083b477c52232d073d9a7d5f1428613c515a8bd5fbb59837d6becd216faef6d	d637f4054ab87128939c7132480156a9	311288	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-P4QR-0008.tsv.gz	123639	89a12a8cf330d00ca3c869e31afaf23d9fbd25a764027ea4258e294239b98d98	bd326a1115ef74e2317f7bd0f78f4963	311206	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-TKQ1-1026.tsv.gz	123106	72198470d5433099b230b28760c2bee8fdb226b9c64b9d47219de9aa5f6907b8	fcafe0e774aa67f041715a98f43b69a9	311064	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-PWOO-2326.tsv.gz	123013	b4966d1a5abb277078b2b8bc1f7f8c7961daa0a2d082ba48a2e3857bd9e9055e	cb963b7fbb828bd2f09cd187ec8e5c0a	311023	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-RWSA-0826.tsv.gz	123412	f6c59f7ad7d4ee259245a5295675a6327cd003b74071d85b6bb21e03acc15546	d48f822f30923d47a26050a636a151e0	310404	Thyroid
L1000_LINCS_DCIC_GTEX-ZVT3-0006.tsv.gz	123210	f07916448110799cb82d75b11ad2e9ecc66092f4ae470bba7d33db315db3b578	88e75b7aa603919ae9a92887937974dd	310700	Whole Blood
L1000_LINCS_DCIC_GTEX-QCQG-2026.tsv.gz	124022	dab30cbe06ef369adba7673b1f7697db749b1f4416df0b5c8509f5116f6220e5	1769b09410a9999609dcf454a8d51d83	310843	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-U4B1-1426.tsv.gz	125190	8139341a7e328a1bc85b8c19827b3372aee24262f901269074fb7b222085a20c	527fe98f6dc922cce67ccb4f1665438a	311171	Prostate
L1000_LINCS_DCIC_GTEX-PWN1-0626.tsv.gz	123368	5d33643083a931b8526f9b4343f60bfc297ca93c41dd5659199a5106d8df4232	2462d513c15e1ebbf751f488db2557c8	311171	Esophagus - Mucosa
