,filename,id_namespace,local_id,persistent_id,size_in_bytes,sha256,md5,uncompressed_size_in_bytes,cell_id,pert_id,pert_mfc_id,pert_iname,pert_dose,pert_dose_unit,pert_time,pert_time_unit,pert_type
51,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_curcumin_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_curcumin_1.00um.tsv.gz,,273161,afe78c4f67cee0bf73cb0eb544ddf66cb8dcf22242439b2627a7c7e931f14670,44219a4c08ccd58eba55be7d25f1d470,757422,MCF7,BRD-K74148702,BRD-K74148702,curcumin,1.0,um,6,h,trt_cp
52,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_DMSO.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_DMSO.tsv.gz,,200298,9846c604c77c94f4fdf0271b5fea7b31961f306a4e1c57aa5abffa9d955e7d12,8c9e665c118eff035a0863b495c45bd9,534752,MCF7,BRD-K08970894,BRD-K08970894,DMSO,,,6,h,ctl_vehicle
53,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_palbociclib_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_palbociclib_0.50um.tsv.gz,,271002,abb49865c8b0b219fdea5cb73f684d9b9da62ddb66fa88edfa68c2d582bde67e,ee6667db9e8bbc11f8be84a5d35be837,757234,YAPC,BRD-K51313569,BRD-K51313569,palbociclib,0.5,um,6,h,trt_cp
54,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_UNC-0321_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_UNC-0321_10.00um.tsv.gz,,272165,2e44d21807a23bb1596bec3c565294637169aec4a361b78c4d259d5739b35937,2e4a18ddf82118fff81ebbdd43972f1a,755850,A375,BRD-K74236984,BRD-K74236984,UNC-0321,10.0,um,6,h,trt_cp
55,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_staurosporine_1.00um.tsv.gz,,269225,f6580290c5f1334e28f582d51c4394e30e0a87c2dab06af9147b0e1dbb1c6e98,8eff1dc6308507797138e792c18cfd1e,755429,A549,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
56,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_PD-0325901_4.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_PD-0325901_4.00um.tsv.gz,,271629,c87be3641b5111bb66647e96490be0860fa0dfc0e3bc12185f9057ad0a57310b,391ef7236a7e50a7cbaaf85c81564472,757519,MCF7,BRD-K49865102,BRD-K49865102,PD-0325901,4.0,um,6,h,trt_cp
57,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_UNC-0321_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_UNC-0321_10.00um.tsv.gz,,271720,1348f8725c51956449916a0751bef1a50d7bea105713697060694b6067dcf179,3b24c7eeba06de79d5e3c20e15972ae4,755624,MCF7,BRD-K74236984,BRD-K74236984,UNC-0321,10.0,um,6,h,trt_cp
58,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_calpain_inhibitor_ii_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_calpain_inhibitor_ii_5.00um.tsv.gz,,272889,1c32131c2736dc36afefac37720cdce86f0053864fa6fa06f99426685064a3b0,df4ddb37c472dae55e85b26430bcdda1,756439,NPC.TAK,BRD-A72575012,BRD-A72575012,calpain inhibitor ii,5.0,um,6,h,trt_cp
59,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_1271738-62-5_12.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_1271738-62-5_12.00um.tsv.gz,,271445,09b3887c69a912b7785900f80b89b972f8a52468b73e3069bcedab137658a994,38acfdb480c6456abbf54c55fe3627df,755545,PC3,BRD-K90860366,BRD-K90860366,1271738-62-5,12.0,um,6,h,trt_cp
60,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_belinostat_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_belinostat_10.00um.tsv.gz,,272125,b6127bfc213c7689bb58899ddad9055d27bb74ae5bf10e1bd6fec62a99fb94a7,834269f1d4ba35ce4a32a45dc6976d99,755394,PC3,BRD-K17743125,BRD-K17743125,belinostat,10.0,um,6,h,trt_cp
61,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_losmapimod_0.25um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_losmapimod_0.25um.tsv.gz,,270959,b134272accc47339667a4cfaf5f48b33dfa9b03a2bcb0cacb69d0ea2045411cb,b97070d39aea0e22b25b9fbea78f20cd,757306,MCF7,BRD-K56195681,BRD-K56195681,losmapimod,0.25,um,6,h,trt_cp
62,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_GSK-J4_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_GSK-J4_5.00um.tsv.gz,,273244,938244124b9559c9b752247b4b3b39c46b13b50760c45346184550b98680eccd,90868154e8baca41e9215d50a5c305ab,757296,A549,BRD-K98203492,BRD-K98203492,GSK-J4,5.0,um,6,h,trt_cp
63,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_NVP-BEZ235_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_NVP-BEZ235_1.00um.tsv.gz,,271079,f6d9a6bbf9513a253ee8910db78b417eb49cb4d2e5e506adb685cbe9a46b21ce,fc822fe17e59f80a412ff8557752afd2,757129,YAPC,BRD-K12184916,BRD-K12184916,NVP-BEZ235,1.0,um,6,h,trt_cp
64,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_IKK-inhibitor-X_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_IKK-inhibitor-X_10.00um.tsv.gz,,271023,a94085510d926cc19882965bd7e9a53a76267b189499408bc89a0cc7852a6e86,cdaa7182c8a156406635b8437e477396,756624,A549,BRD-K93023739,BRD-K93023739,IKK-inhibitor-X,10.0,um,6,h,trt_cp
65,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_tretinoin_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_tretinoin_3.00um.tsv.gz,,270908,df718511dd64b7c9915d94f207c68bb5e72ca4a43afefbb40974e86a0e7b1cf9,87655522a847efe8a613a30571e036f7,757251,YAPC,BRD-K64634304,BRD-K64634304,tretinoin,3.0,um,6,h,trt_cp
66,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_tacedinaline_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_tacedinaline_2.00um.tsv.gz,,271748,6b85a8c84e96bbefe44f8d244207b82cf0e30e7a9daf2f57695b4b3e8f53c116,5bf0840c72bb6b1610479636d89ac8bc,755808,A375,BRD-K52313696,BRD-K52313696,tacedinaline,2.0,um,6,h,trt_cp
67,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_smer-3_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_smer-3_10.00um.tsv.gz,,271417,448441f49b9096451b7c4342c4741d6b8cb7f4c1b25677ce0da23fe0c3110e86,79231357abd6a2ebcedda8c28a98e385,756698,MCF7,BRD-K92960067,BRD-K92960067,smer-3,10.0,um,6,h,trt_cp
68,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_unc-0646_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_unc-0646_0.50um.tsv.gz,,271820,11dfa09b561eba6c9a1904a011790d423f6fc96facef1a449af63866cb69bbd6,ed8eb3250caf4aa6da3b3dd9fce3dc95,755714,MCF7,BRD-K87465484,BRD-K87465484,unc-0646,0.5,um,6,h,trt_cp
69,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_sch_900776_5.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_sch_900776_5.50um.tsv.gz,,271319,4591c32abf96e59f724279c096d87a895d345afbec38d75d07371c05581e3229,c848c6071c56ecb1506c0ce72d8fc3db,757121,YAPC,BRD-A36536537,BRD-A36536537,sch 900776,5.5,um,6,h,trt_cp
70,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_salermide_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_salermide_10.00um.tsv.gz,,272410,8970e99ab0bd7d2fdfa56ca68ae6793f4651bf7351bff94ccb696d44f34fe772,d656f16461c86399a492e5aa27af58d8,755791,A375,BRD-A67788537,BRD-A67788537,salermide,10.0,um,6,h,trt_cp
71,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_KU-55933_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_KU-55933_10.00um.tsv.gz,,271594,7df109f641001a3deffe45adbeec589368599e390ebed8cf2d9eeab5a337ef64,dbce146db6a090330dfe3d26bdfbe145,756373,NPC.TAK,BRD-K25311561,BRD-K25311561,KU-55933,10.0,um,6,h,trt_cp
72,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_nilotinib_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_nilotinib_3.00um.tsv.gz,,271320,567ba0d01d38b78480b2b6b39b7c59c8229f7906eb06dbb7dd836bea6f76c583,304a4bab1812c4dcb53c181c43c2d093,757428,MCF7,BRD-K81528515,BRD-K81528515,nilotinib,3.0,um,6,h,trt_cp
73,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_I-BET-762_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_I-BET-762_1.00um.tsv.gz,,272139,38dbd3b9e6a2a01fae750e28a7cfd5d15335dddbf553d864dd840865134123f0,8e4e1fdac49bf02a9a4e423942e2fd5f,756796,A549,BRD-K08109215,BRD-K08109215,I-BET-762,1.0,um,6,h,trt_cp
74,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_JQ1-(+)_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_JQ1-(+)_1.00um.tsv.gz,,271583,339376a10f0e8cac5d5b449a633335300257313b36797e4668687dd95f61dfb3,b4468f0a2147155640d6ca0bbcce504c,755539,A375,BRD-K54606188,BRD-K54606188,JQ1-(+),1.0,um,6,h,trt_cp
75,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_BRD-K73261812_1.70um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_BRD-K73261812_1.70um.tsv.gz,,271019,4b263db17cd6c3cc089dd2ba85b992f1a8717ea7af399327afeb8586ede94cfa,557e18fa3d94d9abc5e6bc1d4a8ec515,757091,YAPC,BRD-K73261812,BRD-K73261812,BRD-K73261812,1.7,um,6,h,trt_cp
76,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_gsk126_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_gsk126_1.00um.tsv.gz,,271714,b9ee5772879156512caa3a987c04e8c0fcde5e9bdcac7c494fcf600236b2cf84,ef19f8a16259e7bf92b66b8575f58b52,755652,PC3,BRD-A14634327,BRD-A14634327,gsk126,1.0,um,6,h,trt_cp
77,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_vemurafenib_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_vemurafenib_10.00um.tsv.gz,,270478,d4ababa596bd581fe245d3202ed06a9153071951910bbbe29a9a61685d4af02d,2f6a9ed0709d45cd99eac761835822a9,756207,A549,BRD-K56343971,BRD-K56343971,vemurafenib,10.0,um,6,h,trt_cp
78,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_geldanamycin_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_geldanamycin_2.00um.tsv.gz,,270955,8728c22dbaa7faf9e1a56dc0e18ba646b69578e6269a091cacbc5e3d6ccfd4d4,a937e2e2687c8b092d0e7825135bbd7a,755827,NPC.TAK,BRD-K11528507,BRD-K11528507,geldanamycin,2.0,um,6,h,trt_cp
79,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_BIX-01338_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_BIX-01338_10.00um.tsv.gz,,271481,2a947f9a155c2a3b3ca542085898fafc50687f56f92c47ebced74ca3ff691151,fc041a38ef606a911eb6dc2a8e73cae1,755732,NPC.TAK,BRD-K26863634,BRD-K26863634,BIX-01338,10.0,um,6,h,trt_cp
80,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_KN-62_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_KN-62_10.00um.tsv.gz,,272913,d396e50808d63dbd8e6214de30828f7db7c31a9678723a229f3226b76931b4f6,626ccaa560ce0852204995d8d5270812,757082,A549,BRD-A81177136,BRD-A81177136,KN-62,10.0,um,6,h,trt_cp
81,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_smer-3_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_smer-3_10.00um.tsv.gz,,273077,49d3c44025218d42f627363867d74ad500b4eb6a0497dfa88b9631b19db160dd,7441a84154f557dd9b5008ea5fdc3f11,757354,PC3,BRD-K92960067,BRD-K92960067,smer-3,10.0,um,6,h,trt_cp
82,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_AR-A014418_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_AR-A014418_3.00um.tsv.gz,,271469,784a2777fc3341a6f60b88baa221ee1bb5ef676f9974e4d64304b6eb547c0bf5,96b93cf624c06170cd84cad4ffe1282c,757271,YAPC,BRD-K67860401,BRD-K67860401,AR-A014418,3.0,um,6,h,trt_cp
83,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_RG-4733_3.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_RG-4733_3.50um.tsv.gz,,275025,bae5185e468aafe11bd4a63c4610e690ede135baa759d03aabc4301b4b7d9b48,d5b1e2565b475b9ec029cddad0bdca93,757639,A375,BRD-K22024824,BRD-K22024824,RG-4733,3.5,um,6,h,trt_cp
84,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_alvocidib_0.40um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_alvocidib_0.40um.tsv.gz,,270040,2c864b353d37f3b6984649d0fda0e7aa496ba9a6ab47a447dc27235ff7fced7c,9c558b6833d1e4e401477e30dc2d48fc,756550,YAPC,BRD-K87909389,BRD-K87909389,alvocidib,0.4,um,6,h,trt_cp
85,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_belinostat_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_belinostat_10.00um.tsv.gz,,272391,263c4a961a7673f6a2c23f6f8c283bd10067a1e34f1663b99264539f26bf2127,3bbb8bd8be1160723a68f0ea6ea11fa3,757041,A549,BRD-K17743125,BRD-K17743125,belinostat,10.0,um,6,h,trt_cp
86,L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_staurosporine_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_MCF7_6H_X1_B20_staurosporine_1.00um.tsv.gz,,271453,fbccec74c55b63f22d32aeeaf1e3dd7917985791099601a7a05a3fdab4d7eebe,3cf4b92719ead466544a924430ba97a7,755451,MCF7,BRD-K17953061,BRD-K17953061,staurosporine,1.0,um,6,h,trt_cp
87,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_roscovitine_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_roscovitine_10.00um.tsv.gz,,199909,e6975fc58e31d6c8de5425ed43a4bc20cf70317056914957ae55021737feed1d,1446f8ae21958ec717bd9275bb989786,534121,A375,BRD-K07691486,BRD-K07691486,roscovitine,10.0,um,6,h,trt_cp
88,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_CHIR-99021_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_CHIR-99021_2.00um.tsv.gz,,273324,bbd298093581e8ac742454b6ba111d191211ad0421f66675ac83ebc08dd1268f,2145259bf545bf0ce38efc5a59f97012,757611,PC3,BRD-K16189898,BRD-K16189898,CHIR-99021,2.0,um,6,h,trt_cp
89,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_verteporfin_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_verteporfin_5.00um.tsv.gz,,276018,bde094ad8dbea3d715b8b4326dee7298e099d404644d2175d79d20b8b3297c47,6dc5a41d43a8ce5f751658742aaf9934,757669,A375,BRD-M45964048,BRD-M45964048,verteporfin,5.0,um,6,h,trt_cp
90,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_LY-294002_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_LY-294002_10.00um.tsv.gz,,272110,56996a13c39ec9dea7c581128fd066fb311c66a4448ef678ee7c88aa4bcd97d3,3e3bddb623d0a3ecd3f8cb463147aedc,756687,A549,BRD-K27305650,BRD-K27305650,LY-294002,10.0,um,6,h,trt_cp
91,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_EX-527_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_EX-527_10.00um.tsv.gz,,271448,f4d0715896f803fb6c53689b134142e7bf2fffb197e57d0ae233c821dcdb8a1f,d3dbaca16e712f49ac3199339a909e7a,756051,NPC.TAK,BRD-K76964878,BRD-K76964878,EX-527,10.0,um,6,h,trt_cp
92,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_Gossypetin_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_Gossypetin_10.00um.tsv.gz,,273926,4f577fa886c4ce90ac6a711189cef707689d9b8a64a1c9db8a1aa17c642ad55f,f30e26eac2dd946c0c6bc2fbba6ec188,757792,PC3,BRD-K06692906,BRD-K06692906,Gossypetin,10.0,um,6,h,trt_cp
93,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_DMSO.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_DMSO.tsv.gz,,201615,addf4f1a3573fa1521b4035e733fe251be4c1c74d3d7df6518050fee77c970b1,1287434648b3525125332c2878724890,534400,A375,BRD-K08970894,BRD-K08970894,DMSO,,,6,h,ctl_vehicle
94,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_bms-906024_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_bms-906024_0.50um.tsv.gz,,270079,96ffdc7906b11fc167b1dc4bd0981ec84267a2cb0d3ed40e8ef8f46101123c25,d3fca1d0390cfdca628401077beac406,756200,PC3,BRD-K29343434,BRD-K29343434,bms-906024,0.5,um,6,h,trt_cp
95,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_UNC-0321_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_UNC-0321_10.00um.tsv.gz,,273587,6c855e88ec748708488e2d6e3af4508b8bacbbcc0f19b142ce77e29f42596723,a97454e1d049b730eb7cc7eeb8bb273a,757091,A549,BRD-K74236984,BRD-K74236984,UNC-0321,10.0,um,6,h,trt_cp
96,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_LY-294002_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_LY-294002_10.00um.tsv.gz,,272245,ec88f543f89c1742ffc6139c1411309aad44333bdf34550d0b4dde89defd014e,578b7781802b315667c7a27c890801a8,756160,PC3,BRD-K27305650,BRD-K27305650,LY-294002,10.0,um,6,h,trt_cp
97,"L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",lincs-dcic,"https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",,274341,55a688d412541b78eafa13fc0dc6b9c45874ed434388b53e3e7e4afae1cc97f2,c928acfbe8e04d4275f504fabcb51960,757687,PC3,BRD-K97118047,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",25.0,um,6,h,trt_cp
98,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_BIX-01338_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_BIX-01338_10.00um.tsv.gz,,272528,938827890deeca5e6f65524723b3eb87e3aae700d2f9d46a3e593458f023e36f,c5ca5e7880c100010f8a55282d697d9e,755707,A375,BRD-K26863634,BRD-K26863634,BIX-01338,10.0,um,6,h,trt_cp
99,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_dinaciclib_4.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_dinaciclib_4.50um.tsv.gz,,272329,8aee8a9e02f2e088982c27e622ae379e56b88cb0b7cd9bf52c25c04a42bbb596,7dfe7ca6212b291c9f2e6c4100e04969,757122,A375,BRD-K13662825,BRD-K13662825,dinaciclib,4.5,um,6,h,trt_cp
100,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_VE-822_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_VE-822_0.10um.tsv.gz,,270503,ecf63f058d55671abbe11565ec1b2b2d460fe8edd9e2aad1e88e19047e586e09,6a875c57db0374cc7836484fbfe573f2,756159,PC3,BRD-K04701033,BRD-K04701033,VE-822,0.1,um,6,h,trt_cp
101,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_pravastatin_0.75um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_pravastatin_0.75um.tsv.gz,,271207,bd10b80fcdea4920609b15452ace5c6630f1a83ad1c0eb3e27a93de3dc8ee9ca,2bfa5bc6467f67401c56ac22a5694640,757590,MCF7,BRD-A11170096,BRD-A11170096,pravastatin,0.75,um,6,h,trt_cp
